BUNDLE;GZIP;SIZE
apps/frontend-js/frontend-js-dependencies-web/__liferay__/exports/react-text-mask.(65QTTDY4).js;5745;15435
apps/frontend-js/frontend-js-dependencies-web/__liferay__/exports/react-transition-group.(XOH3L2YX).js;4762;15188
apps/frontend-js/frontend-js-dependencies-web/__liferay__/exports/text-mask-addons.(3UAATNHM).js;2767;6710
apps/frontend-js/frontend-js-dependencies-web/__liferay__/exports/text-mask-core.(ABJ44JJ3).js;3509;9385
apps/frontend-js/frontend-js-dependencies-web/__liferay__/exports/uuid.(BFPI3J5I).js;3431;8160
apps/frontend-js/frontend-js-item-selector-web/__liferay__/index.(JEDVPQKV).js;4153;11609
apps/frontend-js/frontend-js-react-web/__liferay__/exports/classnames.(PK2ZWU2G).js;793;1434
apps/frontend-js/frontend-js-react-web/__liferay__/exports/formik.(LTAG623K).js;17193;51389
apps/frontend-js/frontend-js-react-web/__liferay__/exports/prop-types.(WODKIKG4).js;1090;2586
apps/frontend-js/frontend-js-react-web/__liferay__/exports/react-16.(VW3AFVUJ).js;3853;10424
apps/frontend-js/frontend-js-react-web/__liferay__/exports/react-18.(KKIZR4HK).js;3503;10033
apps/frontend-js/frontend-js-react-web/__liferay__/exports/react-dnd-html5-backend.(7USPJLGC).js;4834;17576
apps/frontend-js/frontend-js-react-web/__liferay__/exports/react-dnd.(KB5ZURBX).js;15837;73542
apps/frontend-js/frontend-js-react-web/__liferay__/exports/react-dom-16.(UE3JVZW4).js;40366;127652
apps/frontend-js/frontend-js-react-web/__liferay__/exports/react-dom-18.(JH4JG6Z6).js;44274;137810
apps/frontend-js/frontend-js-react-web/__liferay__/exports/react-dom-18$client.(JVXJLB2J).js;819;1742
apps/frontend-js/frontend-js-react-web/__liferay__/exports/react-dom.(25GLJTLZ).js;44284;137844
apps/frontend-js/frontend-js-react-web/__liferay__/exports/react-dom$client.(EWIAY7BD).js;812;1739
apps/frontend-js/frontend-js-react-web/__liferay__/exports/react.(SLLG7B2P).js;3511;10065
apps/frontend-js/frontend-js-react-web/__liferay__/index.(KUBBXQEY).js;3018;7063
apps/frontend-js/frontend-js-recharts/__liferay__/exports/recharts.(DL76LFVH).js;141104;520704
apps/frontend-js/frontend-js-spa-web/__liferay__/index.(HFYVOFAS).js;11354;39160
apps/frontend-js/frontend-js-state-web/__liferay__/index.(6XDSGRYA).js;1204;3427
apps/frontend-js/frontend-js-state-web/__liferay__/react.(5E4YAXSJ).js;596;1122
apps/frontend-js/frontend-js-tooltip-support-web/__liferay__/index.(W54GMJMO).js;552;1573
apps/frontend-js/frontend-js-walkthrough-web/__liferay__/index.(RV5TM3BE).js;4384;11387
apps/frontend-js/frontend-js-web/__liferay__/index.(QMGHIXEM).js;6070;16873
apps/frontend-js/frontend-js-web/__liferay__/legacy.(RHRX4DXH).js;2479;6640
apps/frontend-taglib/frontend-taglib-clay-sample-web/__liferay__/index.(MTJO743T).js;2432;6939
apps/frontend-taglib/frontend-taglib-clay/__liferay__/index.(UEJ25PUM).js;11128;39645
apps/frontend-taglib/frontend-taglib/__liferay__/index.(TZNL3BCH).js;6349;19766
apps/frontend-theme/frontend-theme-classic-style-guide-sample-web/__liferay__/index.(JZBM5OKH).js;2034;6881
apps/frontend-theme/frontend-theme-dialect-style-guide-sample-web/__liferay__/index.(NC5EWRU6).js;6965;38296
apps/headless/headless-builder/headless-builder-web/__liferay__/index.(OIZPVSNW).js;19779;91155
apps/invitation/invitation-invite-members-web/__liferay__/index.(QBC3GXQX).js;3156;10383
apps/item-selector/item-selector-taglib/__liferay__/index.(TGJNQ6UL).js;10953;36963
apps/item-selector/item-selector-upload-web/__liferay__/index.(2VPSAC3N).js;164;195
apps/item-selector/item-selector-url-web/__liferay__/index.(BQOO5SVQ).js;1700;4133
apps/item-selector/item-selector-web/__liferay__/index.(A4XCGUM3).js;798;1929
apps/journal/journal-article-dynamic-data-mapping-form-field-type/__liferay__/index.(UP7NNLTR).js;1398;3284
apps/journal/journal-content-web/__liferay__/index.(IBR6RFOM).js;1164;2612
apps/journal/journal-taglib/__liferay__/index.(5VK3B6FM).js;722;1425
apps/journal/journal-web/__liferay__/index.(57HB3JWQ).js;23596;96317
apps/knowledge-base/knowledge-base-web/__liferay__/index.(ISWGQTVH).js;8537;29501
apps/layout/layout-admin-web/__liferay__/index.(4INXQLN5).js;19383;70625
apps/layout/layout-content-page-editor-web/__liferay__/index.(P3ENIXQB).js;158759;607080
apps/layout/layout-dynamic-data-mapping-form-field-type/__liferay__/index.(I46RFM2Y).js;1376;3224
apps/layout/layout-js-components-web/__liferay__/index.(KCK3PKYZ).js;19544;68007
apps/layout/layout-locked-layouts-web/__liferay__/index.(FDVHIVLA).js;744;1350
apps/layout/layout-page-template-admin-web/__liferay__/index.(4SMQ3PSI).js;6566;29846
apps/layout/layout-page-template-item-selector-web/__liferay__/index.(SD4QGXV7).js;1878;4657
apps/layout/layout-reports-web/__liferay__/index.(NQBIBAGK).js;9989;37021
apps/layout/layout-seo-web/__liferay__/index.(VDAYQDWS).js;5243;18417
apps/layout/layout-set-prototype-web/__liferay__/index.(ZQQJZZTE).js;1826;4855
apps/layout/layout-taglib/__liferay__/index.(ZMH43W6F).js;4763;14877
apps/layout/layout-taglib/__liferay__/render.(NYC2LMX2).js;4103;10854
apps/layout/layout-type-controller/layout-type-controller-embedded/__liferay__/index.(CYKLSJP2).js;283;399
apps/layout/layout-type-controller/layout-type-controller-panel/__liferay__/index.(JWKMI6V3).js;1517;3630
apps/layout/layout-utility-page/layout-utility-page-terms-of-use/__liferay__/index.(SGWZCAS7).js;319;420
apps/map/map-common/__liferay__/index.(3HZAM2H2).js;2634;8211
apps/map/map-google-maps/__liferay__/index.(U6QLXYXJ).js;1935;5635
apps/map/map-openstreetmap/__liferay__/index.(5KYQVEJU).js;1883;4975
apps/marketplace/marketplace-js-components-web/__liferay__/index.(EDOVC774).js;9638;32836
apps/marketplace/marketplace-settings-web/__liferay__/index.(4YQ3X7OY).js;2270;6370
apps/marketplace/marketplace-store-web/__liferay__/index.(G252ZZJL).js;65;45
apps/message-boards/message-boards-web/__liferay__/index.(F576BX4D).js;2636;8465
apps/my-subscriptions/my-subscriptions-web/__liferay__/index.(55O3HU5V).js;384;507
apps/notification/notification-web/__liferay__/index.(F57ARPL3).js;9224;37529
apps/notifications/notifications-web/__liferay__/index.(WTC5WMR3).js;474;747
apps/oauth2-provider/oauth2-provider-web/__liferay__/client.(P72AU4QH).js;1715;4220
apps/oauth2-provider/oauth2-provider-web/__liferay__/global.(RI4GBHHA).js;1618;3841
apps/oauth2-provider/oauth2-provider-web/__liferay__/index.(3MUCNVIQ).js;2357;8247
apps/object/object-dynamic-data-mapping-form-field-type/__liferay__/index.(S5UYR64Z).js;5959;17588
apps/object/object-js-components-web/__liferay__/index.(R4CDTCTN).js;17154;65294
apps/object/object-web/__liferay__/index.(3KPUWQO5).js;93012;420934
apps/password-policies-admin/password-policies-admin-web/__liferay__/index.(3SSW3QTK).js;996;2457
apps/portal-instances/portal-instances-web/__liferay__/index.(PAMB2KXW).js;1149;2779
apps/portal-search/portal-search-admin-web/__liferay__/index.(3LY5MHKY).js;7216;25393
apps/portal-search/portal-search-web/__liferay__/index.(WDZKOQBF).js;20985;102539
apps/portal-search/portal-search-web/__liferay__/search-bar.(6WEO7OAA).js;4710;13967
apps/portal-security/portal-security-script-management-web/__liferay__/index.(ZVPN5QLA).js;2640;7731
apps/portal-settings/portal-settings-web/__liferay__/index.(XGLC6YHX).js;365;556
apps/portal-template/portal-template-react-renderer-impl/__liferay__/index.(CTFZY4SX).js;199;217
apps/portal-workflow/portal-workflow-instance-tracker-web/__liferay__/index.(YNBJW4KI).js;4822;15491
apps/portal-workflow/portal-workflow-taglib/__liferay__/index.(5QGEGJOF).js;1416;3785
apps/portal-workflow/portal-workflow-task-web/__liferay__/index.(T6J5YOB5).js;857;2411
apps/portal-workflow/portal-workflow-web/__liferay__/index.(G252ZZJL).js;65;45
apps/portal/portal-company-log-web/__liferay__/index.(QC3Y7SGZ).js;15592;43257
apps/portal/portal-default-permissions-web/__liferay__/index.(X2UGYRD6).js;819;2281
apps/portlet-configuration/portlet-configuration-css-web/__liferay__/index.(FYT7AD2K).js;779;1456
apps/portlet-configuration/portlet-configuration-web/__liferay__/index.(LWYGPBSF).js;1731;4797
apps/product-analytics/product-analytics-web/__liferay__/index.(OND6SLXW).js;1663;4048
apps/product-navigation/product-navigation-applications-menu-web/__liferay__/index.(P6Y6N3A2).js;5670;21245
apps/product-navigation/product-navigation-control-menu-web/__liferay__/index.(A7FZKKHU).js;5849;18559
apps/product-navigation/product-navigation-product-menu-web/__liferay__/index.(P4NJ4G5J).js;6128;20943
apps/product-navigation/product-navigation-simulation-device/__liferay__/index.(GCFORRSJ).js;3702;11291
apps/product-navigation/product-navigation-site-administration/__liferay__/index.(6OJXMHDE).js;238;351
apps/product-navigation/product-navigation-taglib/__liferay__/index.(DFZE5ZHM).js;1915;4682
apps/product-navigation/product-navigation-user-personal-bar-web/__liferay__/index.(5LJ24OIB).js;776;1385
apps/questions/questions-web/__liferay__/index.(7DYBTFZ6).js;43478;163552
apps/ratings/ratings-taglib/__liferay__/index.(KDT262L4).js;4898;16013
apps/redirect/redirect-web/__liferay__/index.(NQPOR2J3).js;4697;14963
apps/roles/roles-admin-web/__liferay__/index.(GW2GAHOJ).js;3363;9370
apps/saved-content/saved-content-taglib/__liferay__/index.(GTFMUDXX).js;1423;3150
apps/segments/segments-simulation-web/__liferay__/index.(JR74BO5S).js;2526;7745
apps/segments/segments-web/__liferay__/index.(3ONSH4OB).js;17608;62613
apps/server/server-admin-web/__liferay__/index.(OCBJPUXJ).js;421;592
apps/sharing/sharing-taglib/__liferay__/index.(VPLBB5F6).js;1807;5358
apps/sharing/sharing-web/__liferay__/index.(5MCNYC33).js;5140;16121
apps/site-navigation/site-navigation-admin-web/__liferay__/index.(HYGOJSOD).js;11833;41749
apps/site-navigation/site-navigation-item-selector-web/__liferay__/index.(E33JFS7M).js;2050;5001
apps/site-navigation/site-navigation-menu-item-asset-vocabulary/__liferay__/index.(SELNV7QP).js;2848;9316
apps/site-navigation/site-navigation-menu-item-display-page/__liferay__/index.(BH4V6H3Y).js;2995;8993
apps/site-navigation/site-navigation-menu-item-layout/__liferay__/index.(3XVBY3NY).js;654;1255
apps/site-navigation/site-navigation-menu-web/__liferay__/index.(JX4NAOJK).js;1250;3413
apps/site-navigation/site-navigation-taglib/__liferay__/index.(4W3HBVGB).js;927;1747
apps/site/site-admin-web/__liferay__/index.(ZTTL4XHM).js;3638;10617
apps/site/site-cmp-site-initializer/__liferay__/index.(6V7WWGEV).js;17484;68292
apps/site/site-cms-site-initializer/__liferay__/index.(LAR6H4PU).js;120478;503314
apps/site/site-dsr-site-initializer/__liferay__/index.(T7ZWDRD3).js;1282;2944
apps/site/site-memberships-web/__liferay__/index.(QIQY3EDN).js;2045;9464
apps/site/site-my-sites-web/__liferay__/index.(ILKQGWBO).js;268;355
apps/site/site-sitemap-web/__liferay__/index.(JO2HSDKC).js;1254;3376
apps/site/site-teams-web/__liferay__/index.(OYKCFYG3).js;815;3024
apps/social/social-bookmarks-taglib/__liferay__/index.(C4673FSG).js;425;743
apps/staging/staging-bar-web/__liferay__/index.(QOX6BYKI).js;1552;4139
apps/staging/staging-processes-web/__liferay__/index.(A4ORRN2P).js;511;806
apps/staging/staging-taglib/__liferay__/index.(P2N5G6KF).js;4455;12705
apps/style-book/style-book-web/__liferay__/index.(IMPDZBND).js;10785;38096
apps/template/template-taglib/__liferay__/index.(ENYTVV3M).js;1576;3779
apps/template/template-web/__liferay__/index.(JYSTBQV2).js;7765;25267
apps/translation/translation-web/__liferay__/index.(MM5HAQFZ).js;7938;30197
apps/trash/trash-taglib/__liferay__/index.(NOXIIELS).js;356;461
apps/trash/trash-web/__liferay__/index.(QKMTN2WO).js;977;2231
apps/user-associated-data/user-associated-data-web/__liferay__/index.(EINA7FYK).js;380;530
apps/user-groups-admin/user-groups-admin-web/__liferay__/index.(BSL5XZ7K).js;790;1551
apps/users-admin/users-admin-web/__liferay__/index.(WFZOBBPA).js;3798;12309
apps/wiki/wiki-web/__liferay__/index.(A5YFG4DL).js;1795;5940
